hdn_count,n_reads
0,18702
1,20011
2,22690
3,16907
4,8917
5,3536
6,1160
7,386
8,164
9,73
10,65
11,30
12,45
13,32
14,29
15,20
16,14
17,16
18,8
19,10
20,8
21,1
22,2
23,2
24,2
25,3
