hdn_count,n_reads
0,59801
1,16478
2,11019
3,3803
4,959
5,278
6,191
7,99
8,74
9,42
10,27
11,26
12,21
13,14
14,14
15,3
16,3
17,3
18,2
19,3
20,5
21,2
24,2
25,1
