hdn_count,n_reads
0,35364
1,26188
2,20725
3,8706
4,2563
5,688
6,233
7,145
8,75
9,51
10,40
11,37
12,30
13,21
14,18
15,5
16,6
17,7
18,6
19,1
20,7
21,3
22,2
23,1
24,1
25,1
