hdn_count,n_reads
0,19168
1,13987
2,20209
3,20057
4,14988
5,8523
6,4318
7,1782
8,731
9,364
10,152
11,113
12,72
13,56
14,26
15,11
16,16
17,13
18,10
19,4
20,6
21,12
22,8
25,1
26,1
