hdn_count,n_reads
0,6986
1,7294
2,12301
3,16021
4,16147
5,13088
6,8964
7,5321
8,2741
9,1335
10,607
11,275
12,149
13,104
14,87
15,53
16,56
17,28
18,27
19,19
20,20
21,21
22,17
23,9
24,13
25,12
27,2
