hdn_count,n_reads
0,7400
1,7785
2,13019
3,16327
4,16330
5,13010
6,8582
7,4854
8,2546
9,1123
10,608
11,283
12,152
13,96
14,79
15,62
16,40
17,41
18,19
19,18
20,13
21,13
22,14
23,7
24,2
25,1
26,1
27,1
29,1
30,1
