hdn_count,n_reads
0,13533
1,15133
2,21026
3,19182
4,12633
5,6502
6,2753
7,1058
8,424
9,175
10,108
11,79
12,48
13,57
14,41
15,23
16,21
17,17
18,11
19,8
20,10
21,10
22,7
23,4
24,1
25,1
