hdn_count,n_reads
0,4550
1,3218
2,5230
3,7751
4,10410
5,12204
6,12205
7,11025
8,9044
9,6797
10,4582
11,2978
12,1774
13,1048
14,614
15,384
16,248
17,174
18,133
19,100
20,90
21,71
22,53
23,47
24,50
25,41
26,30
27,30
28,22
29,16
30,14
31,5
32,3
33,1
34,5
35,2
36,1
38,1
41,1
