hdn_count,n_reads
0,3527
1,3247
2,5860
3,8464
4,11689
5,12915
6,12533
7,10871
8,8212
9,5778
10,3733
11,2344
12,1296
13,719
14,451
15,290
16,182
17,119
18,92
19,82
20,71
21,61
22,52
23,33
24,37
25,24
26,13
27,13
28,6
29,7
30,6
31,3
32,4
33,1
34,1
